
央视频道,#genre#
重庆卫视,http://60.16.0.216:5757/hls/36/index.m3u8$LR•IPV4•52『线路19』
重庆卫视,https://live.mxdyeah.top/live.php?id=chongqingHD$LR•IPV4•52『线路20』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$LR•IPV4•52『线路21』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$LR•IPV4•52『线路22』
重庆卫视,http://k.061899.xyz/m.php?id=cqws$LR•IPV4•52『线路23』
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$LR•IPV4•52『线路24』
重庆卫视,http://sh.lnott.top:880/dx46.m3u8$LR•IPV4•52『线路25』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$LR•IPV4•52『线路26』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$LR•IPV4•52『线路27』
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$LR•IPV4•52『线路28』
重庆卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•52『线路29』
重庆卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•52『线路30』
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$LR•IPV4•52『线路31』
重庆卫视,http://home.wwang.pw:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$LR•IPV4•52『线路32』
重庆卫视,http://36.32.174.67:60080/newlive/live/hls/34/live.m3u8$LR•IPV4•52『线路33』
重庆卫视,http://220.192.12.20:8003/udp/225.0.4.187:7980?$LR•IPV4•52『线路34』
重庆卫视,http://p6.ytelc.com/videojs.php?id=https://sjlivecdn9.cbg.cn/202511161200/app_2/_definst_/ls_2.stream/chunklist.m3u8$LR•IPV4•52『线路35』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•52『线路36』
重庆卫视,http://ygbh.site/php/bfgd.php?id=107$LR•IPV4•52『线路37』
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$LR•IPV4•52『线路38』
重庆卫视,http://39.134.65.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$LR•IPV4•52『线路39』
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$LR•IPV4•52『线路40』
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视$LR•IPV4•52『线路41』
重庆卫视,http://183.220.107.138:4022/rtp/239.11.0.116:5140$LR•IPV4•52『线路42』
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053$LR•IPV4•52『线路43』
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws$LR•IPV4•52『线路44』
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$LR•IPV4•52『线路45』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•52『线路46』
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8$LR•IPV4•52『线路47』
重庆卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8$LR•IPV6•52『线路48』
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226409/index.m3u8$LR•IPV6•52『线路49』
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226337/1.m3u8$LR•IPV6•52『线路50』
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8$LR•IPV6•52『线路51』
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226569/1.m3u8$LR•IPV6•52『线路52』
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•54『线路1』
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$LR•IPV4•54『线路2』
四川卫视,http://60.16.0.216:5757/hls/30/index.m3u8$LR•IPV4•54『线路3』
四川卫视,http://101.74.28.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•54『线路4』
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$LR•IPV4•54『线路5』
四川卫视,http://120.238.94.10:9901/tsfile/live/1058_1.m3u8$LR•IPV4•54『线路6』
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$LR•IPV4•54『线路7』
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8$LR•IPV4•54『线路8』
四川卫视,http://183.11.239.36:808/hls/50/index.m3u8$LR•IPV4•54『线路9』
四川卫视,http://183.184.47.145:8001/rtp/226.0.1.250:2126$LR•IPV4•54『线路10』
四川卫视,http://zqh2333.top:2222/rtp/239.94.0.115:5140$LR•IPV4•54『线路11』
四川卫视,http://183.220.107.138:4022/rtp/239.11.0.78:5140$LR•IPV4•54『线路12』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$LR•IPV4•54『线路13』
四川卫视,http://z.b.bkpcp.top/m.php?id=scws$LR•IPV4•54『线路14』
四川卫视,http://j.x.bkpcp.top/jx/SICHD$LR•IPV4•54『线路15』
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$LR•IPV4•54『线路16』
四川卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887274.m3u8$LR•IPV4•54『线路17』
四川卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8$LR•IPV6•54『线路18』
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8$LR•IPV6•54『线路19』
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$LR•IPV4•54『线路20』
四川卫视,http://60.16.0.216:5757/hls/30/index.m3u8$LR•IPV4•54『线路21』
四川卫视,https://live.mxdyeah.top/live.php?id=sichuanHD$LR•IPV4•54『线路22』
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$LR•IPV4•54『线路23』
四川卫视,http://k.061899.xyz/m.php?id=scws$LR•IPV4•54『线路24』
四川卫视,http://t.061899.xyz/tl/tl.php?id=scws$LR•IPV4•54『线路25』
四川卫视,http://sh.lnott.top:880/dx45.m3u8$LR•IPV4•54『线路26』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$LR•IPV4•54『线路27』
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8$LR•IPV4•54『线路28』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$LR•IPV4•54『线路29』
四川卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•54『线路30』
四川卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8$LR•IPV4•54『线路31』
四川卫视,http://148.135.93.213/live.php?id=四川卫视$LR•IPV4•54『线路32』
四川卫视,http://home.wwang.pw:35455/itv/5000000004000006119.m3u8?cdn=bestzb$LR•IPV4•54『线路33』
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8$LR•IPV4•54『线路34』
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$LR•IPV4•54『线路35』
四川卫视,http://ygbh.site/php/bfgd.php?id=103$LR•IPV4•54『线路36』
四川卫视,http://112.6.239.227:8207/hls/27/index.m3u8$LR•IPV4•54『线路37』
四川卫视,http://112.27.235.94:8000/hls/35/index.m3u8$LR•IPV4•54『线路38』
四川卫视,http://39.135.133.150/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$LR•IPV4•54『线路39』
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8$LR•IPV4•54『线路40』
四川卫视,http://148.135.93.213:81/live.php?id=四川卫视$LR•IPV4•54『线路41』
四川卫视,http://183.184.47.145:8001/rtp/226.0.1.250:2126$LR•IPV4•54『线路42』
四川卫视,http://zqh2333.top:2222/rtp/239.94.0.115:5140$LR•IPV4•54『线路43』
四川卫视,http://183.220.107.138:4022/rtp/239.11.0.78:5140$LR•IPV4•54『线路44』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$LR•IPV4•54『线路45』
四川卫视,http://z.b.bkpcp.top/m.php?id=scws$LR•IPV4•54『线路46』
四川卫视,http://j.x.bkpcp.top/jx/SICHD$LR•IPV4•54『线路47』
四川卫视,http://iptv.huuc.edu.cn/hls/schd.m3u8$LR•IPV4•54『线路48』
四川卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887274.m3u8$LR•IPV4•54『线路49』
四川卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8$LR•IPV6•54『线路50』
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8$LR•IPV6•54『线路51』
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226523/1.m3u8$LR•IPV6•54『线路52』
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226924/1.m3u8$LR•IPV6•54『线路53』
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/ott.mobaibox.com/PLTV/4/224/3221228171/index.m3u8$LR•IPV6•54『线路54』
东南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226991/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EQ6F5Mjgs0tJyEArWFL3vQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•49『线路1』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•49『线路2』
东南卫视,http://101.74.28.102:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•49『线路3』
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$LR•IPV4•49『线路4』
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$LR•IPV4•49『线路5』
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$LR•IPV4•49『线路6』
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$LR•IPV4•49『线路7』
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096$LR•IPV4•49『线路8』
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws$LR•IPV4•49『线路9』
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$LR•IPV4•49『线路10』
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$LR•IPV4•49『线路11』
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian$LR•IPV4•49『线路12』
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8$LR•IPV4•49『线路13』
东南卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6•49『线路14』
东南卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8$LR•IPV6•49『线路15』
东南卫视,http://[2409:8087:1a01:df::4035]/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6•49『线路16』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•49『线路17』
东南卫视,https://live.mxdyeah.top/live.php?id=dongnanHD$LR•IPV4•49『线路18』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$LR•IPV4•49『线路19』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$LR•IPV4•49『线路20』
东南卫视,http://k.061899.xyz/m.php?id=dnws$LR•IPV4•49『线路21』
东南卫视,http://t.061899.xyz/tl/tl.php?id=dnws$LR•IPV4•49『线路22』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$LR•IPV4•49『线路23』
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$LR•IPV4•49『线路24』
东南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226341$LR•IPV4•49『线路25』
东南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•49『线路26』
东南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8$LR•IPV4•49『线路27』
东南卫视,http://148.135.93.213/live.php?id=东南卫视$LR•IPV4•49『线路28』
东南卫视,http://home.wwang.pw:35455/itv/1000000005000265033.m3u8?cdn=ystenlive$LR•IPV4•49『线路29』
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$LR•IPV4•49『线路30』
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$LR•IPV4•49『线路31』
东南卫视,http://ygbh.site/php/bfgd.php?id=483$LR•IPV4•49『线路32』
东南卫视,http://112.6.239.227:8207/hls/23/index.m3u8$LR•IPV4•49『线路33』
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8$LR•IPV4•49『线路34』
东南卫视,http://39.134.65.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$LR•IPV4•49『线路35』
东南卫视,https://live.chinacert.cftest5.cn/mg/?id=849116810$LR•IPV4•49『线路36』
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8$LR•IPV4•49『线路37』
东南卫视,http://8.138.7.223/tv/fjtv1.php?id=dnws$LR•IPV4•49『线路38』
东南卫视,http://148.135.93.213:81/live.php?id=东南卫视$LR•IPV4•49『线路39』
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096$LR•IPV4•49『线路40』
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws$LR•IPV4•49『线路41』
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$LR•IPV4•49『线路42』
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$LR•IPV4•49『线路43』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$LR•IPV4•49『线路44』
东南卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6•49『线路45』
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian$LR•IPV4•49『线路46』
东南卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873473.m3u8$LR•IPV4•49『线路47』
东南卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8$LR•IPV6•49『线路48』
东南卫视,http://[2409:8087:1a01:df::4035]/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6•49『线路49』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•66『线路1』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•66『线路2』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•66『线路3』
深圳卫视,http://113.26.202.52:1299/tsfile/live/0126_1.m3u8$LR•IPV4•66『线路4』
深圳卫视,http://182.114.50.229:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•66『线路5』
深圳卫视,http://124.228.160.14:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•66『线路6』
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$LR•IPV4•66『线路7』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$LR•IPV4•66『线路8』
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$LR•IPV4•66『线路9』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$LR•IPV4•66『线路10』
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$LR•IPV4•66『线路11』
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068$LR•IPV4•66『线路12』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•66『线路13』
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen$LR•IPV4•66『线路14』
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8$LR•IPV4•66『线路15』
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws$LR•IPV4•66『线路16』
深圳卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8$LR•IPV6•66『线路17』
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8$LR•IPV6•66『线路18』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8$LR•IPV6•66『线路19』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8$LR•IPV6•66『线路20』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226573/1.m3u8$LR•IPV6•66『线路21』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•66『线路22』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•66『线路23』
深圳卫视,http://113.26.202.52:1299/tsfile/live/0126_1.m3u8$LR•IPV4•66『线路24』
深圳卫视,https://live.mxdyeah.top/live.php?id=shenzhenHD$LR•IPV4•66『线路25』
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8$LR•IPV4•66『线路26』
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8$LR•IPV4•66『线路27』
深圳卫视,http://k.061899.xyz/m.php?id=szws$LR•IPV4•66『线路28』
深圳卫视,http://t.061899.xyz/tl/tl.php?id=szws$LR•IPV4•66『线路29』
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$LR•IPV4•66『线路30』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$LR•IPV4•66『线路31』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$LR•IPV4•66『线路32』
深圳卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226313$LR•IPV4•66『线路33』
深圳卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•66『线路34』
深圳卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8$LR•IPV4•66『线路35』
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视$LR•IPV4•66『线路36』
深圳卫视,http://home.wwang.pw:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$LR•IPV4•66『线路37』
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$LR•IPV4•66『线路38』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•66『线路39』
深圳卫视,http://ygbh.site/php/bfgd.php?id=100$LR•IPV4•66『线路40』
深圳卫视,http://112.6.239.227:8207/hls/20/index.m3u8$LR•IPV4•66『线路41』
深圳卫视,http://112.6.239.227:8207/hls/21/index.m3u8$LR•IPV4•66『线路42』
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$LR•IPV4•66『线路43』
深圳卫视,http://39.135.135.44/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8$LR•IPV4•66『线路44』
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$LR•IPV4•66『线路45』
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068$LR•IPV4•66『线路46』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•66『线路47』
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen$LR•IPV4•66『线路48』
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8$LR•IPV4•66『线路49』
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws$LR•IPV4•66『线路50』
深圳卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8$LR•IPV6•66『线路51』
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8$LR•IPV6•66『线路52』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8$LR•IPV6•66『线路53』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8$LR•IPV6•66『线路54』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226573/1.m3u8$LR•IPV6•66『线路55』
深圳卫视,http://148.135.93.213:81/live.php?id=深圳卫视$LR•IPV4•66『线路56』
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068$LR•IPV4•66『线路57』
深圳卫视,http://iptv.huuc.edu.cn/hls/szhd.m3u8$LR•IPV4•66『线路58』
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen$LR•IPV4•66『线路59』
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8$LR•IPV4•66『线路60』
深圳卫视,http://z.b.bkpcp.top/m.php?id=szws$LR•IPV4•66『线路61』
深圳卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8$LR•IPV6•66『线路62』
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8$LR•IPV6•66『线路63』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8$LR•IPV6•66『线路64』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226495/1.m3u8$LR•IPV6•66『线路65』
深圳卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226573/1.m3u8$LR•IPV6•66『线路66』
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•62『线路1』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路2』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路3』
广东卫视,http://101.74.28.102:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路4』
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$LR•IPV4•62『线路5』
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$LR•IPV4•62『线路6』
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8$LR•IPV4•62『线路7』
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$LR•IPV4•62『线路8』
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8$LR•IPV4•62『线路9』
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520$LR•IPV4•62『线路10』
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$LR•IPV4•62『线路11』
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD$LR•IPV4•62『线路12』
广东卫视,http://goo.bkpcp.top/mg/gdws$LR•IPV4•62『线路13』
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$LR•IPV4•62『线路14』
广东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8$LR•IPV4•62『线路15』
广东卫视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227201/index.m3u8$LR•IPV4•62『线路16』
广东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8$LR•IPV6•62『线路17』
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226248/index.m3u8$LR•IPV6•62『线路18』
广东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226238/1.m3u8$LR•IPV6•62『线路19』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路20』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•62『线路21』
广东卫视,https://live.mxdyeah.top/live.php?id=guangdongHD$LR•IPV4•62『线路22』
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$LR•IPV4•62『线路23』
广东卫视,http://k.061899.xyz/m.php?id=gdws$LR•IPV4•62『线路24』
广东卫视,http://t.061899.xyz/tl/tl.php?id=gdws$LR•IPV4•62『线路25』
广东卫视,http://sh.lnott.top:880/dx40.m3u8$LR•IPV4•62『线路26』
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$LR•IPV4•62『线路27』
